rel_path,bytes,chunks,embed_ms,status
core/src/main/scala/kafka/server/metadata/DynamicConfigPublisher.scala,6954,4,81,ok
core/src/main/scala/kafka/server/metadata/DynamicTopicClusterQuotaPublisher.scala,2610,1,33,ok
core/src/main/scala/kafka/server/metadata/KRaftMetadataCache.scala,25698,11,272,ok
core/src/main/scala/kafka/server/metadata/KRaftMetadataCachePublisher.scala,1347,1,20,ok
core/src/main/scala/kafka/server/metadata/ScramPublisher.scala,2520,1,33,ok
core/src/main/scala/kafka/server/metadata/ShareCoordinatorMetadataCacheHelperImpl.java,4314,2,44,ok
core/src/main/scala/kafka/tools/DumpLogSegments.scala,39956,19,399,ok
core/src/main/scala/kafka/tools/StorageTool.scala,19537,9,228,ok
core/src/main/scala/kafka/tools/TerseFailure.scala,1303,1,22,ok
core/src/main/scala/kafka/tools/TestRaftRequestHandler.scala,4838,3,56,ok
core/src/main/scala/kafka/tools/TestRaftServer.scala,17584,7,184,ok
core/src/main/scala/kafka/utils/Annotations.scala,1315,1,20,ok
core/src/main/scala/kafka/utils/CoreUtils.scala,9812,4,114,ok
core/src/main/scala/kafka/utils/Implicits.scala,1670,1,26,ok
core/src/main/scala/kafka/utils/Log4jController.scala,4724,2,63,ok
core/src/main/scala/kafka/utils/Logging.scala,3033,1,48,ok
core/src/main/scala/kafka/utils/Mx4jLoader.scala,3089,2,44,ok
core/src/main/scala/kafka/utils/Pool.scala,3148,2,52,ok
core/src/main/scala/kafka/utils/VerifiableProperties.scala,7209,3,94,ok
core/src/main/scala/kafka/utils/json/DecodeJson.scala,4297,2,60,ok
core/src/main/scala/kafka/utils/json/JsonArray.scala,1119,1,19,ok
core/src/main/scala/kafka/utils/json/JsonObject.scala,1577,1,25,ok
core/src/main/scala/kafka/utils/json/JsonValue.scala,3960,2,55,ok
metadata/src/main/java/org/apache/kafka/common/errors/InvalidReplicaDirectoriesException.java,1537,1,23,ok
metadata/src/main/java/org/apache/kafka/controller/AclControlManager.java,9864,4,101,ok
metadata/src/main/java/org/apache/kafka/controller/ActivationRecordsGenerator.java,8082,4,82,ok
metadata/src/main/java/org/apache/kafka/controller/BrokerControlState.java,1452,1,22,ok
metadata/src/main/java/org/apache/kafka/controller/BrokerControlStates.java,1728,1,23,ok
metadata/src/main/java/org/apache/kafka/controller/BrokerHeartbeatManager.java,18843,8,171,ok
metadata/src/main/java/org/apache/kafka/controller/BrokerHeartbeatTracker.java,5213,2,62,ok
metadata/src/main/java/org/apache/kafka/controller/BrokerIdAndEpoch.java,1643,1,24,ok
metadata/src/main/java/org/apache/kafka/controller/BrokersToElrs.java,5985,3,67,ok
metadata/src/main/java/org/apache/kafka/controller/BrokersToIsrs.java,11198,5,120,ok
metadata/src/main/java/org/apache/kafka/controller/ClientQuotaControlManager.java,14835,7,143,ok
metadata/src/main/java/org/apache/kafka/controller/ClusterControlManager.java,37593,16,332,ok
metadata/src/main/java/org/apache/kafka/controller/ClusterFeatureSupportDescriber.java,1171,1,20,ok
metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,32585,14,292,ok
metadata/src/main/java/org/apache/kafka/controller/ConfigurationValidator.java,1867,1,25,ok
metadata/src/main/java/org/apache/kafka/controller/Controller.java,16677,8,147,ok
metadata/src/main/java/org/apache/kafka/controller/ControllerRequestContext.java,3945,2,39,ok
metadata/src/main/java/org/apache/kafka/controller/ControllerResult.java,2876,1,34,ok
metadata/src/main/java/org/apache/kafka/controller/ControllerResultAndOffset.java,2369,1,31,ok
metadata/src/main/java/org/apache/kafka/controller/DelegationTokenControlManager.java,15958,6,147,ok
metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java,6675,3,73,ok
metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,17786,7,159,ok
metadata/src/main/java/org/apache/kafka/controller/LogReplayTracker.java,2093,1,27,ok
metadata/src/main/java/org/apache/kafka/controller/OffsetControlManager.java,14951,6,140,ok
metadata/src/main/java/org/apache/kafka/controller/PartitionChangeBuilder.java,25326,10,223,ok
metadata/src/main/java/org/apache/kafka/controller/PartitionReassignmentReplicas.java,5493,2,55,ok
metadata/src/main/java/org/apache/kafka/controller/PartitionReassignmentRevert.java,3858,2,44,ok
metadata/src/main/java/org/apache/kafka/controller/PeriodicTask.java,2037,1,26,ok
metadata/src/main/java/org/apache/kafka/controller/PeriodicTaskControlManager.java,9112,4,99,ok
metadata/src/main/java/org/apache/kafka/controller/PeriodicTaskFlag.java,1011,1,18,ok
metadata/src/main/java/org/apache/kafka/controller/ProducerIdControlManager.java,5290,2,48,ok
metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,96117,38,753,ok
metadata/src/main/java/org/apache/kafka/controller/QuorumFeatures.java,4992,2,56,ok
metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,123315,55,1099,ok
metadata/src/main/java/org/apache/kafka/controller/ResultOrError.java,2494,1,32,ok
metadata/src/main/java/org/apache/kafka/controller/ScramControlManager.java,14945,6,154,ok
metadata/src/main/java/org/apache/kafka/controller/errors/ControllerExceptions.java,3430,2,41,ok
metadata/src/main/java/org/apache/kafka/controller/errors/EventHandlerExceptionInfo.java,9305,4,94,ok
metadata/src/main/java/org/apache/kafka/controller/errors/PeriodicControlTaskException.java,1122,1,19,ok
metadata/src/main/java/org/apache/kafka/controller/metrics/ControllerMetadataMetrics.java,9289,4,89,ok
metadata/src/main/java/org/apache/kafka/controller/metrics/ControllerMetadataMetricsPublisher.java,6100,3,60,ok
metadata/src/main/java/org/apache/kafka/controller/metrics/ControllerMetricsChanges.java,6210,3,61,ok
metadata/src/main/java/org/apache/kafka/controller/metrics/QuorumControllerMetrics.java,9255,4,90,ok
metadata/src/main/java/org/apache/kafka/image/AclsDelta.java,4624,2,58,ok
metadata/src/main/java/org/apache/kafka/image/AclsImage.java,2330,1,32,ok
metadata/src/main/java/org/apache/kafka/image/ClientQuotaDelta.java,2763,1,36,ok
metadata/src/main/java/org/apache/kafka/image/ClientQuotaImage.java,3978,2,50,ok
metadata/src/main/java/org/apache/kafka/image/ClientQuotasDelta.java,3621,2,40,ok
metadata/src/main/java/org/apache/kafka/image/ClientQuotasImage.java,8469,4,91,ok
metadata/src/main/java/org/apache/kafka/image/ClusterDelta.java,8793,4,89,ok
metadata/src/main/java/org/apache/kafka/image/ClusterImage.java,3610,2,41,ok
metadata/src/main/java/org/apache/kafka/image/ConfigurationDelta.java,2963,1,38,ok
metadata/src/main/java/org/apache/kafka/image/ConfigurationImage.java,2953,1,37,ok
metadata/src/main/java/org/apache/kafka/image/ConfigurationsDelta.java,4373,2,48,ok
metadata/src/main/java/org/apache/kafka/image/ConfigurationsImage.java,3429,2,41,ok
metadata/src/main/java/org/apache/kafka/image/DelegationTokenDelta.java,3864,2,46,ok
metadata/src/main/java/org/apache/kafka/image/DelegationTokenImage.java,3048,2,56,ok
metadata/src/main/java/org/apache/kafka/image/FeaturesDelta.java,4743,2,59,ok
metadata/src/main/java/org/apache/kafka/image/FeaturesImage.java,4575,2,56,ok
metadata/src/main/java/org/apache/kafka/image/LocalReplicaChanges.java,4096,2,47,ok
metadata/src/main/java/org/apache/kafka/image/MetadataDelta.java,16151,6,141,ok
metadata/src/main/java/org/apache/kafka/image/MetadataImage.java,5735,2,58,ok
metadata/src/main/java/org/apache/kafka/image/MetadataProvenance.java,3552,2,38,ok
metadata/src/main/java/org/apache/kafka/image/MetadataVersionChange.java,2318,1,27,ok
metadata/src/main/java/org/apache/kafka/image/MetadataVersionChangeException.java,1385,1,20,ok
metadata/src/main/java/org/apache/kafka/image/ProducerIdsDelta.java,1831,1,23,ok
metadata/src/main/java/org/apache/kafka/image/ProducerIdsImage.java,2469,1,31,ok
metadata/src/main/java/org/apache/kafka/image/ScramDelta.java,4516,2,48,ok
metadata/src/main/java/org/apache/kafka/image/ScramImage.java,7075,3,72,ok
metadata/src/main/java/org/apache/kafka/image/TopicDelta.java,9994,4,101,ok
metadata/src/main/java/org/apache/kafka/image/TopicImage.java,2834,1,36,ok
metadata/src/main/java/org/apache/kafka/image/TopicsDelta.java,10546,4,107,ok
metadata/src/main/java/org/apache/kafka/image/TopicsImage.java,4010,2,47,ok
metadata/src/main/java/org/apache/kafka/image/loader/LoaderManifest.java,1211,1,20,ok
metadata/src/main/java/org/apache/kafka/image/loader/LoaderManifestType.java,971,1,17,ok
metadata/src/main/java/org/apache/kafka/image/loader/LogDeltaManifest.java,5385,2,51,ok
metadata/src/main/java/org/apache/kafka/image/loader/MetadataBatchLoader.java,12753,6,123,ok
metadata/src/main/java/org/apache/kafka/image/loader/MetadataLoader.java,23902,10,218,ok
metadata/src/main/java/org/apache/kafka/image/loader/SnapshotManifest.java,2330,1,29,ok
metadata/src/main/java/org/apache/kafka/image/loader/metrics/MetadataLoaderMetrics.java,5959,3,58,ok
metadata/src/main/java/org/apache/kafka/image/node/AclsImageByIdNode.java,1947,1,27,ok
metadata/src/main/java/org/apache/kafka/image/node/AclsImageNode.java,1592,1,23,ok
metadata/src/main/java/org/apache/kafka/image/node/ClientQuotaImageNode.java,1479,1,22,ok
metadata/src/main/java/org/apache/kafka/image/node/ClientQuotasImageNode.java,5646,3,64,ok
metadata/src/main/java/org/apache/kafka/image/node/ClusterImageBrokersNode.java,2005,1,26,ok
metadata/src/main/java/org/apache/kafka/image/node/ClusterImageControllersNode.java,2033,1,26,ok
metadata/src/main/java/org/apache/kafka/image/node/ClusterImageNode.java,1775,1,23,ok
metadata/src/main/java/org/apache/kafka/image/node/ConfigurationImageNode.java,2034,1,26,ok
metadata/src/main/java/org/apache/kafka/image/node/ConfigurationsImageNode.java,2836,1,35,ok
metadata/src/main/java/org/apache/kafka/image/node/DelegationTokenDataNode.java,3273,2,44,ok
metadata/src/main/java/org/apache/kafka/image/node/DelegationTokenImageNode.java,1670,1,23,ok
metadata/src/main/java/org/apache/kafka/image/node/FeaturesImageNode.java,2562,1,32,ok
metadata/src/main/java/org/apache/kafka/image/node/MetadataImageNode.java,2882,1,37,ok
metadata/src/main/java/org/apache/kafka/image/node/MetadataLeafNode.java,1261,1,19,ok
metadata/src/main/java/org/apache/kafka/image/node/MetadataNode.java,2184,1,29,ok
metadata/src/main/java/org/apache/kafka/image/node/ProducerIdsImageNode.java,1651,1,23,ok
metadata/src/main/java/org/apache/kafka/image/node/ProvenanceNode.java,1946,1,26,ok
metadata/src/main/java/org/apache/kafka/image/node/ScramCredentialDataNode.java,2477,1,35,ok
metadata/src/main/java/org/apache/kafka/image/node/ScramImageNode.java,2157,1,27,ok
metadata/src/main/java/org/apache/kafka/image/node/ScramMechanismNode.java,1570,1,22,ok
